종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수,업종명
033540,파라텍,KOSDAQ,중견기업부,1936,-45,-2.27,1960,1975,1928,141085,274619970,73086057968,37751063,기계·장비
388870,파로스아이바이오,KOSDAQ,기술성장기업부,12640,570,4.72,11990,12640,11900,132266,1636577920,163295679680,12918962,기타서비스
043200,파루,KOSDAQ,벤처기업부,615,15,2.5,600,630,598,95991,58122201,25709653725,41804315,일반전기전자
214450,파마리서치,KOSDAQ GLOBAL,우량기업부,147800,-400,-0.27,148100,149700,142400,113481,16659473200,1539044799400,10413023,제약
217950,파마리서치바이오,KONEX,일반기업부,26950,50,0.19,26950,26950,26500,1427,38088500,109535337450,4064391,
208340,파멥신,KOSDAQ,관리종목(소속부없음),2915,0,0.0,0,0,0,0,0,107400187125,36843975,제약
005690,파미셀,KOSPI,,5560,80,1.46,5500,5590,5480,158192,875487800,333694319840,60016964,의약품
177830,파버나인,KOSDAQ,우량기업부,3540,-45,-1.26,3585,3590,3520,43398,153857545,50582185620,14288753,일반전기전자
037070,파세코,KOSDAQ,우량기업부,10080,-290,-2.8,10210,10320,10070,140733,1430406300,201600000000,20000000,일반전기전자
150900,파수,KOSDAQ,벤처기업부,5660,-10,-0.18,5720,5720,5600,16084,90679600,66034778520,11666922,출판·매체복제
037030,파워넷,KOSDAQ,중견기업부,2790,15,0.54,2775,2805,2750,68704,190540830,57500231580,20609402,일반전기전자
047310,파워로직스,KOSDAQ,중견기업부,6720,-80,-1.18,6820,6900,6710,136660,924185100,246024273600,36610755,일반전기전자
266870,파워풀엑스,KONEX,일반기업부,787,25,3.28,800,800,651,14,10905,5043631160,6408680,
368770,파이버프로,KOSDAQ,벤처기업부,3870,35,0.91,3890,3910,3835,146628,568322840,127145850750,32854225,의료·정밀기기
170790,파이오링크,KOSDAQ,우량기업부,9930,420,4.42,9740,10400,9730,114922,1154956190,68083356900,6856330,일반전기전자
049120,파인디앤씨,KOSDAQ,벤처기업부,1374,-7,-0.51,1379,1403,1358,35712,49685684,59792362122,43517003,일반전기전자
038950,파인디지털,KOSDAQ,중견기업부,4450,85,1.95,4285,4520,4285,58553,256560455,45437904250,10210765,일반전기전자
441270,파인엠텍,KOSDAQ,중견기업부,9210,-210,-2.23,9300,9340,8950,805940,7351237730,340658568210,36987901,일반전기전자
106240,파인테크닉스,KOSDAQ,우량기업부,1295,65,5.28,1231,1295,1231,98320,125139489,20620358815,15923057,일반전기전자
131760,파인텍,KOSDAQ,중견기업부,892,33,3.84,859,915,851,118568,104433109,38740972036,43431583,기계·장비
065690,파커스,KOSDAQ,투자주의환기종목(소속부없음),1008,-20,-1.95,1032,1032,1000,20305,20530761,14161725648,14049331,화학
140860,파크시스템스,KOSDAQ,우량기업부,176000,-7800,-4.24,182300,182300,175200,31825,5652616300,1228578384000,6980559,의료·정밀기기
091700,파트론,KOSDAQ GLOBAL,우량기업부,7740,-10,-0.13,7690,7760,7690,111540,862015060,456026976360,58918214,일반전기전자
202960,판도라티비,KONEX,일반기업부,988,66,7.16,997,997,988,1517,1510285,11772595016,11915582,
032800,판타지오,KOSDAQ,중견기업부,192,-6,-3.03,194,196,190,3263818,628945442,44118776448,229785294,오락·문화
318010,팜스빌,KOSDAQ,중견기업부,5950,40,0.68,5910,5980,5840,3028,17900110,47179561100,7929338,음식료·담배
036580,팜스코,KOSPI,,2820,-10,-0.35,2815,2865,2805,22031,62228950,103572799260,36727943,음식료품
027710,팜스토리,KOSDAQ,우량기업부,1552,10,0.65,1539,1552,1538,189960,293657500,172918563200,111416600,음식료·담배
004720,팜젠사이언스,KOSPI,,5280,40,0.76,5240,5280,5230,18659,98206560,95982612000,18178525,의약품
266350,팡스카이,KONEX,일반기업부,1350,-138,-9.27,1532,1532,1285,5570,7373353,10658317500,7895050,
225590,패션플랫폼,KOSDAQ,우량기업부,983,-12,-1.21,995,1013,980,51387,50827219,26183888879,26636713,섬유·의류
054300,팬스타엔터프라이즈,KOSDAQ,벤처기업부,584,4,0.69,579,588,572,39123,22643276,39119762680,66985895,기계·장비
068050,팬엔터테인먼트,KOSDAQ,우량기업부,2605,-20,-0.76,2630,2635,2575,37897,98800760,72143067980,27694076,오락·문화
028670,팬오션,KOSPI,,3905,0,0.0,3920,3930,3885,1574496,6138159940,2087493944360,534569512,운수창고업
222110,팬젠,KOSDAQ,기술성장기업부,4990,20,0.4,4960,4990,4830,1705,8379745,56959268170,11414683,제약
271830,팸텍,KOSDAQ,벤처기업부,2880,-25,-0.86,2880,2940,2820,91975,264607970,84931781760,29490202,기계·장비
010820,퍼스텍,KOSPI,,3090,-15,-0.48,3120,3125,3085,109017,337806395,150705288420,48771938,기계
016800,퍼시스,KOSPI,,47500,800,1.71,46250,47750,45550,2848,131646750,546250000000,11500000,기타제조업
263750,펄어비스,KOSDAQ GLOBAL,우량기업부,47150,2350,5.25,45300,47550,45300,480861,22449864800,3029286363250,64247855,출판·매체복제
251970,펌텍코리아,KOSDAQ,우량기업부,45100,-2250,-4.75,48150,48750,44800,126484,5802471600,559240000000,12400000,화학
001020,페이퍼코리아,KOSPI,,762,-4,-0.52,771,771,755,15991,12210429,135623284506,177983313,종이목재
327610,펨토바이오메드,KONEX,일반기업부,7890,90,1.15,7990,8000,7300,1286,9589330,66286036080,8401272,
168360,펨트론,KOSDAQ,벤처기업부,6200,-110,-1.74,6260,6330,6120,142263,881129100,131987360800,21288284,기계·장비
087010,펩트론,KOSDAQ,기술성장기업부,73200,3700,5.32,68200,76000,68100,1989866,145798888600,1512118020000,20657350,제약
090080,평화산업,KOSPI,,1116,-2,-0.18,1117,1122,1115,88923,99281780,61270921044,54902259,운수장비
010770,평화홀딩스,KOSPI,,2975,-5,-0.17,2965,2980,2945,26372,77848175,43510761350,14625466,운수장비
064800,포니링크,KOSDAQ,중견기업부,2965,-30,-1.0,2985,2990,2880,673705,1969598055,378948638570,127807298,유통
119500,포메탈,KOSDAQ,중견기업부,3250,25,0.78,3250,3265,3220,44579,144574870,38503504000,11847232,금속
389140,포바이포,KOSDAQ,벤처기업부,7930,-310,-3.76,8080,8370,7830,246530,1990390930,88123988550,11112735,오락·문화
105760,포스뱅크,KOSDAQ,벤처기업부,9560,70,0.74,9450,9670,9390,57948,550669750,89438436600,9355485,기계·장비
022100,포스코DX,KOSPI,,37100,-600,-1.59,37400,38200,37100,419122,15727697350,5640488445900,152034729,서비스업
058430,포스코스틸리온,KOSPI,,45100,-550,-1.2,45150,45950,45000,16915,764388700,270600000000,6000000,철강금속
009520,포스코엠텍,KOSDAQ GLOBAL,우량기업부,21000,100,0.48,20800,21400,20700,488505,10276465900,874496763000,41642703,금속
047050,포스코인터내셔널,KOSPI,,55000,-1200,-2.14,55600,56100,54200,779632,42827918800,9675753340000,175922788,유통업
003670,포스코퓨처엠,KOSPI,,273000,3500,1.3,267500,275000,263500,375278,101387452000,21147459060000,77463220,전기전자
189690,포시에스,KOSDAQ,벤처기업부,2640,0,0.0,2640,2650,2610,123635,325487520,72129998160,27321969,출판·매체복제
318020,포인트모바일,KOSDAQ,중견기업부,4935,195,4.11,4820,5060,4820,60901,300567185,62488312320,12662272,일반전기전자
256630,포인트엔지니어링,KOSDAQ,벤처기업부,1242,10,0.81,1258,1270,1221,95487,118951192,72032363424,57997072,금속
331380,포커스에이치엔에스,KOSDAQ,벤처기업부,3615,315,9.55,3290,4085,3250,6237606,23135324755,68860623930,19048582,일반전기전자
472850,폰드그룹,KOSDAQ,중견기업부,5790,60,1.05,5750,5830,5650,69541,398624330,187271372070,32343933,섬유·의류
039980,폴라리스AI,KOSDAQ,중견기업부,2580,-110,-4.09,2665,2680,2575,1018871,2662786730,184927323060,71677257,기타서비스
041910,폴라리스AI파마,KOSDAQ,중견기업부,7900,60,0.77,7870,7990,7780,41028,323468700,100316277700,12698263,제약
234100,폴라리스세원,KOSDAQ,우량기업부,1679,1,0.06,1668,1697,1668,37091,62254632,91243992392,54344248,운송장비·부품
041020,폴라리스오피스,KOSDAQ,우량기업부,7350,-210,-2.78,7490,7600,7340,726895,5403557760,365482410300,49725498,출판·매체복제
114630,폴라리스우노,KOSDAQ,우량기업부,624,-6,-0.95,632,634,619,108587,67897656,48520709952,77757548,화학
290720,푸드나무,KOSDAQ,중견기업부,3025,310,11.42,2715,3085,2710,812761,2385620395,40544250450,13403058,유통
005670,푸드웰,KOSDAQ,우량기업부,5490,-40,-0.72,5530,5530,5420,11967,65334260,54900000000,10000000,음식료·담배
094940,푸른기술,KOSDAQ,벤처기업부,7520,100,1.35,7390,7670,7380,119759,907127040,62877622720,8361386,일반전기전자
057880,푸른소나무,KOSDAQ,관리종목(소속부없음),8790,0,0.0,0,0,0,0,0,216061434720,24580368,유통
007330,푸른저축은행,KOSDAQ,우량기업부,8740,10,0.11,8700,8800,8700,13459,117599850,131823672000,15082800,금융
017810,풀무원,KOSPI,,14530,-250,-1.69,14890,15080,14420,201450,2948483780,553891475260,38120542,음식료품
093380,풍강,KOSDAQ,우량기업부,3595,35,0.98,3525,3595,3520,7566,26824510,35516130235,9879313,금속
023900,풍국주정,KOSDAQ,우량기업부,12000,-130,-1.07,12090,12180,11950,28714,345620390,151200000000,12600000,음식료·담배
103140,풍산,KOSPI,,66900,-800,-1.18,67000,67600,65500,304679,20244112900,1874824198200,28024278,철강금속
005810,풍산홀딩스,KOSPI,,28500,-250,-0.87,28800,28800,28450,42191,1207832250,410892822000,14417292,기타금융
371950,풍원정밀,KOSDAQ,기술성장기업부,12660,-200,-1.56,12860,12940,12480,144195,1829715450,266372578080,21040488,일반전기전자
370090,퓨런티어,KOSDAQ,기술성장기업부,21900,-900,-3.95,21800,22450,21200,107649,2339700550,179182077000,8181830,의료·정밀기기
445180,퓨릿,KOSDAQ,중견기업부,9880,210,2.17,9670,10020,9490,107624,1054605110,165679577440,16769188,화학
151910,퓨처코어,KOSDAQ,관리종목(소속부없음),640,0,0.0,0,0,0,0,0,121645902080,190071722,일반전기전자
341170,퓨쳐메디신,KONEX,일반기업부,3100,20,0.65,3100,3300,2860,1403,4091070,32652935500,10533205,
220100,퓨쳐켐,KOSDAQ,기술성장기업부,20300,1510,8.04,18600,20900,18550,2209527,44098593720,448673746500,22102155,제약
035200,프럼파스트,KOSDAQ,벤처기업부,3015,10,0.33,2995,3030,2985,12867,38626770,29337728850,9730590,화학
334970,프레스티지바이오로직스,KOSDAQ,기술성장기업부,4330,80,1.88,4295,4355,4255,71986,310738885,266301360770,61501469,제약
950210,프레스티지바이오파마,KOSPI,,9540,-50,-0.52,9590,9590,9340,61241,577293980,573317318700,60096155,서비스업
321260,프로이천,KOSDAQ,벤처기업부,2485,-60,-2.36,2520,2530,2475,81257,202256255,70057328740,28192084,일반전기전자
296160,프로젠,KONEX,일반기업부,7580,260,3.55,7600,7770,7260,15962,120090360,87581313540,11554263,
053610,프로텍,KOSDAQ,우량기업부,26900,-250,-0.92,27450,27450,26700,24112,647910050,295900000000,11000000,기계·장비
303360,프로티아,KOSDAQ,기술성장기업부,3285,10,0.31,3245,3365,3245,8422,27535735,42301651275,12877215,의료·정밀기기
377220,프롬바이오,KOSDAQ,기술성장기업부,1850,-1,-0.05,1850,1860,1782,87034,160130042,52373500000,28310000,음식료·담배
335810,프리시젼바이오,KOSDAQ,기술성장기업부,4300,-200,-4.44,4460,4505,4275,51164,223816180,49942461800,11614526,의료·정밀기기
053160,프리엠스,KOSDAQ,중견기업부,9130,290,3.28,8840,9990,8750,178031,1662871100,54780000000,6000000,일반전기전자
405000,플라즈맵,KOSDAQ,기술성장기업부,2940,90,3.16,2855,2945,2820,82718,240311545,59489920980,20234667,의료·정밀기기
041590,플래스크,KOSDAQ,관리종목(소속부없음),789,0,0.0,0,0,0,0,0,103917099150,131707350,건설
367000,플래티어,KOSDAQ,벤처기업부,5960,-110,-1.81,6080,6870,5930,264712,1690241830,49993713720,8388207,출판·매체복제
075130,플랜티넷,KOSDAQ,벤처기업부,2240,-10,-0.44,2250,2250,2200,44714,99019725,37233996800,16622320,기타서비스
222670,플럼라인생명과학,KONEX,일반기업부,5080,80,1.6,5190,5190,4915,416,2046115,15442641200,3039890,
009810,플레이그램,KOSPI,,522,-47,-8.26,564,565,514,7464164,3969371495,79285275000,151887500,유통업
237820,플레이디,KOSDAQ,중견기업부,5460,60,1.11,5400,5590,5400,40200,219787280,70036184400,12827140,기타서비스
023770,플레이위드,KOSDAQ,중견기업부,6460,-510,-7.32,6960,6960,6310,152250,986677010,56633657200,8766820,출판·매체복제
019570,플루토스,KOSDAQ,중견기업부,483,-4,-0.82,487,491,479,138613,66725474,25343029320,52470040,금융
300080,플리토,KOSDAQ,기술성장기업부,24700,-300,-1.2,25250,25250,24700,16981,423522150,135894879900,5501817,기타서비스
032580,피델릭스,KOSDAQ,중견기업부,1441,-24,-1.64,1462,1462,1440,299152,432479753,47743304224,33132064,일반전기전자
051380,피씨디렉트,KOSDAQ,중견기업부,3520,30,0.86,3470,3530,3440,39074,136106690,53997053440,15340072,유통
241820,피씨엘,KOSDAQ,벤처기업부,995,-4,-0.4,992,1007,990,67197,67022359,56393256800,56676640,제약
237750,피앤씨테크,KOSDAQ,벤처기업부,6030,150,2.55,5910,6070,5820,51657,308360800,39174498000,6496600,일반전기전자
319660,피에스케이,KOSDAQ GLOBAL,우량기업부,35750,-2850,-7.38,37100,37950,35550,489055,17809956350,1035560025500,28966714,기계·장비
031980,피에스케이홀딩스,KOSDAQ,우량기업부,63000,-4400,-6.53,64900,66600,62800,303673,19444392600,1358430885000,21562395,기계·장비
002230,피에스텍,KOSDAQ,중견기업부,3945,-65,-1.62,3965,4010,3935,10872,43073820,76417304985,19370673,의료·정밀기기
043370,피에이치에이,KOSDAQ,우량기업부,11980,-120,-0.99,12100,12120,11890,32349,387906400,251580000000,21000000,운송장비·부품
239890,피엔에이치테크,KOSDAQ,기술성장기업부,18110,-100,-0.55,18380,18400,18020,40094,730299060,179936523050,9935755,화학
347740,피엔케이피부임상연구센타,KOSDAQ,중견기업부,2975,-25,-0.83,3000,3025,2910,149694,443515095,89281463600,30010576,기타서비스
137400,피엔티,KOSDAQ GLOBAL,우량기업부,58500,700,1.21,58100,59100,57600,423505,24675720900,1388970531000,23743086,기계·장비
257370,피엔티엠에스,KOSDAQ,관리종목(소속부없음),9210,0,0.0,0,0,0,0,0,115169769810,12504861,기계·장비
147760,피엠티,KOSDAQ,벤처기업부,4980,-110,-2.16,5010,5080,4955,31391,156462320,53882932680,10819866,의료·정밀기기
128660,피제이메탈,KOSDAQ,우량기업부,3560,-40,-1.11,3625,3625,3550,45568,162500855,88299993640,24803369,금속
006140,피제이전자,KOSDAQ,우량기업부,6760,10,0.15,6700,6870,6700,25123,169728370,101400000000,15000000,의료·정밀기기
376180,피코그램,KOSDAQ,벤처기업부,3115,5,0.16,3080,3165,3080,34599,108087405,57600642470,18491378,기타제조
304840,피플바이오,KOSDAQ,기술성장기업부,3645,55,1.53,3555,3715,3555,175756,639346570,76871096280,21089464,제약
062970,피피아이,KOSDAQ,중견기업부,3350,-65,-1.9,3415,3545,3160,239914,806788680,33059170150,9868409,일반전기전자
087600,픽셀플러스,KOSDAQ,벤처기업부,9390,-110,-1.16,9500,9680,9290,14536,136816450,76683979620,8166558,일반전기전자
291810,핀텔,KOSDAQ,기술성장기업부,2600,-20,-0.76,2595,2620,2540,26739,68739800,29494171200,11343912,출판·매체복제
378340,필에너지,KOSDAQ,중견기업부,20350,-400,-1.93,20850,21350,20200,140692,2895551500,432384223700,21247382,기계·장비
161580,필옵틱스,KOSDAQ,중견기업부,21600,-1900,-8.09,22900,23450,21400,1127783,24968384400,492676041600,22809076,기계·장비
347770,핌스,KOSDAQ,중견기업부,3300,20,0.61,3240,3430,3230,25299,82699655,75428238600,22857042,일반전기전자
163730,핑거,KOSDAQ,벤처기업부,7270,-30,-0.41,7330,7360,7260,13443,98111620,68051620160,9360608,출판·매체복제
417180,핑거스토리,KOSDAQ,중견기업부,2925,-40,-1.35,2965,3000,2900,57145,167024660,48962759625,16739405,기타서비스
446750,하나26호스팩,KOSDAQ,SPAC(소속부없음),2215,-15,-0.67,2230,2230,2210,97,214895,13356450000,6030000,금융
448370,하나27호스팩,KOSDAQ,SPAC(소속부없음),2190,-5,-0.23,2195,2195,2190,4401,9638835,12307800000,5620000,금융
454750,하나28호스팩,KOSDAQ,SPAC(소속부없음),2150,0,0.0,2155,2155,2140,1590,3420385,15484300000,7202000,금융
454640,하나29호스팩,KOSDAQ,SPAC(소속부없음),2200,-10,-0.45,2180,2210,2180,4030,8834310,11882200000,5401000,금융
469880,하나30호스팩,KOSDAQ,SPAC(소속부없음),2090,0,0.0,2090,2110,2085,22262,46738220,15267450000,7305000,금융
469900,하나31호스팩,KOSDAQ,SPAC(소속부없음),2110,5,0.24,2100,2115,2095,7698,16232625,11826550000,5605000,금융
475240,하나32호스팩,KOSDAQ,SPAC(소속부없음),2230,5,0.22,2220,2240,2215,10098,22491660,7136000000,3200000,금융
475250,하나33호스팩,KOSDAQ,SPAC(소속부없음),2180,5,0.23,2175,2190,2160,1693,3687230,8066000000,3700000,금융
406760,하나금융21호스팩,KOSDAQ,SPAC(소속부없음),2135,0,0.0,0,0,0,0,0,15820350000,7410000,금융
418170,하나금융22호스팩,KOSDAQ,SPAC(소속부없음),2380,0,0.0,0,0,0,0,0,14303800000,6010000,금융
430230,하나금융24호스팩,KOSDAQ,SPAC(소속부없음),2540,25,0.99,2490,2690,2430,178493,450579500,20330160000,8004000,금융
435620,하나금융25호스팩,KOSDAQ,SPAC(소속부없음),10010,0,0.0,10020,10020,9990,7683,76813770,43063020000,4302000,금융
086790,하나금융지주,KOSPI,,62400,400,0.65,62500,63200,61700,622852,38809694300,18243051715200,292356598,기타금융
299030,하나기술,KOSDAQ,벤처기업부,34300,-700,-2.0,35000,35350,34200,84266,2906243650,280251339900,8170593,기계·장비
067310,하나마이크론,KOSDAQ,우량기업부,19430,-470,-2.36,19680,19930,19360,540741,10576724010,1013652899250,52169475,일반전기전자
166090,하나머티리얼즈,KOSDAQ GLOBAL,우량기업부,58000,-1000,-1.69,58800,59600,57500,109280,6364450200,1147105092000,19777674,일반전기전자
293480,하나제약,KOSPI,,12800,-10,-0.08,12880,12880,12760,8608,110179860,227493708800,17772946,의약품
